Train_ID,Source,Destination,Date,Time,Day,Month,Holiday,Passengers,Capacity,Platform
16100,Delhi,Hyderabad,2024-09-08,22:30,8,9,1,308,1000,6
16101,Mumbai,Bangalore,2024-07-17,04:45,17,7,0,909,800,2
16102,Bangalore,Kolkata,2024-07-12,05:15,12,7,1,544,800,6
16103,Kolkata,Chennai,2024-01-29,00:15,29,1,0,330,800,3
16104,Delhi,Chennai,2024-01-20,11:45,20,1,1,961,1000,2
16105,Delhi,Chennai,2024-02-10,21:30,10,2,0,731,1200,5
16106,Hyderabad,Kolkata,2024-11-18,05:00,18,11,1,544,800,7
16107,Chennai,Hyderabad,2024-12-29,17:00,29,12,0,1070,800,10
16108,Delhi,Bangalore,2024-09-26,17:30,26,9,1,989,1000,10
16109,Hyderabad,Kolkata,2024-10-12,12:15,12,10,0,626,800,3
16110,Chennai,Bangalore,2024-11-09,10:30,9,11,0,510,1000,1
16111,Delhi,Mumbai,2024-05-12,22:15,12,5,1,457,1200,4
16112,Kolkata,Hyderabad,2024-05-05,14:15,5,5,0,673,800,6
16113,Hyderabad,Mumbai,2024-02-07,03:00,7,2,1,912,800,7
16114,Kolkata,Bangalore,2024-03-03,08:00,3,3,1,818,800,1
16115,Chennai,Hyderabad,2024-01-13,08:45,13,1,0,1153,800,2
16116,Pune,Bangalore,2024-11-11,04:30,11,11,0,1067,1000,5
16117,Kolkata,Chennai,2024-07-28,17:15,28,7,0,496,800,4
16118,Mumbai,Hyderabad,2024-05-23,02:15,23,5,0,973,800,2
16119,Pune,Bangalore,2024-11-20,03:30,20,11,0,209,1000,4
16120,Delhi,Chennai,2024-11-21,03:45,21,11,0,1094,1200,5
16121,Mumbai,Bangalore,2024-01-20,16:30,20,1,0,624,800,1
16122,Pune,Chennai,2024-08-20,03:30,20,8,1,876,1200,9
16123,Delhi,Hyderabad,2024-01-12,06:00,12,1,1,468,1000,5
16124,Mumbai,Bangalore,2024-03-05,04:45,5,3,1,535,1200,10
16125,Mumbai,Hyderabad,2024-08-20,23:30,20,8,0,227,800,8
16126,Mumbai,Chennai,2024-11-12,20:45,12,11,0,203,1200,4
16127,Bangalore,Hyderabad,2024-12-28,07:45,28,12,0,965,1200,2
16128,Delhi,Pune,2024-07-26,09:00,26,7,0,204,1000,4
16129,Delhi,Bangalore,2024-08-18,11:15,18,8,0,1162,800,6
16130,Chennai,Bangalore,2024-05-03,02:00,3,5,1,283,800,6
16131,Mumbai,Bangalore,2024-02-18,05:30,18,2,0,431,1000,7
16132,Mumbai,Hyderabad,2024-02-01,08:45,1,2,1,497,1200,8
16133,Bangalore,Mumbai,2024-10-14,12:30,14,10,0,720,1000,8
16134,Hyderabad,Pune,2024-05-06,12:00,6,5,1,225,800,8
16135,Hyderabad,Delhi,2024-08-15,15:15,15,8,0,869,1000,10
16136,Mumbai,Kolkata,2024-04-11,06:00,11,4,0,654,1200,2
16137,Hyderabad,Bangalore,2024-02-24,18:45,24,2,0,1052,800,5
16138,Bangalore,Hyderabad,2024-03-28,02:30,28,3,0,493,1000,6
16139,Mumbai,Kolkata,2024-08-04,14:30,4,8,0,432,800,9
16140,Mumbai,Pune,2024-10-16,23:45,16,10,0,918,1000,3
16141,Delhi,Kolkata,2024-02-25,15:00,25,2,0,1038,800,6
16142,Delhi,Hyderabad,2024-01-29,09:15,29,1,1,593,1200,6
16143,Delhi,Pune,2024-07-16,22:00,16,7,1,1180,1200,8
16144,Delhi,Hyderabad,2024-08-20,06:30,20,8,0,981,1000,5
16145,Bangalore,Chennai,2024-03-18,06:30,18,3,1,1066,1200,6
16146,Kolkata,Delhi,2024-11-14,04:45,14,11,1,874,1000,2
16147,Mumbai,Pune,2024-02-10,07:30,10,2,0,790,800,8
16148,Bangalore,Chennai,2024-08-13,01:45,13,8,0,206,1000,9
16149,Kolkata,Hyderabad,2024-09-01,07:30,1,9,0,673,1200,2
16150,Kolkata,Hyderabad,2024-07-17,04:30,17,7,0,225,1000,6
16151,Pune,Mumbai,2024-07-20,09:45,20,7,1,413,1200,1
16152,Hyderabad,Chennai,2024-12-05,20:30,5,12,0,569,1000,4
16153,Bangalore,Pune,2024-05-01,08:15,1,5,0,686,1200,9
16154,Chennai,Bangalore,2024-10-25,04:30,25,10,0,529,800,6
16155,Hyderabad,Kolkata,2024-03-29,12:00,29,3,0,207,800,2
16156,Kolkata,Pune,2024-01-29,02:30,29,1,1,634,800,2
16157,Pune,Bangalore,2024-08-23,06:30,23,8,0,1006,1000,3
16158,Hyderabad,Mumbai,2024-01-01,01:15,1,1,0,870,800,7
16159,Pune,Bangalore,2024-11-15,01:45,15,11,0,689,800,4
16160,Hyderabad,Delhi,2024-05-15,21:30,15,5,1,741,800,8
16161,Kolkata,Delhi,2024-11-17,13:30,17,11,1,1192,1000,2
16162,Bangalore,Delhi,2024-03-05,02:15,5,3,0,1099,800,7
16163,Delhi,Hyderabad,2024-09-26,23:45,26,9,0,1041,1000,8
16164,Chennai,Hyderabad,2024-11-22,20:15,22,11,0,1048,800,4
16165,Chennai,Mumbai,2024-02-29,22:45,29,2,1,822,800,9
16166,Delhi,Chennai,2024-11-16,19:00,16,11,1,623,1000,5
16167,Hyderabad,Mumbai,2024-03-16,07:00,16,3,0,930,1200,3
16168,Mumbai,Delhi,2024-09-30,04:45,30,9,0,1024,1000,3
16169,Chennai,Kolkata,2024-05-03,14:30,3,5,0,819,1200,3
16170,Delhi,Chennai,2024-04-04,19:45,4,4,0,979,1000,5
16171,Kolkata,Bangalore,2024-05-22,07:45,22,5,1,985,1200,9
16172,Hyderabad,Delhi,2024-02-08,09:15,8,2,1,426,800,5
16173,Hyderabad,Kolkata,2024-12-28,16:00,28,12,1,528,1200,8
16174,Hyderabad,Chennai,2024-06-11,22:30,11,6,0,808,1200,7
16175,Kolkata,Delhi,2024-09-03,16:45,3,9,0,1151,1200,3
16176,Mumbai,Kolkata,2024-02-20,22:15,20,2,0,216,1200,7
16177,Delhi,Bangalore,2024-03-27,03:45,27,3,1,382,1200,7
16178,Kolkata,Hyderabad,2024-04-20,04:15,20,4,0,531,1200,2
16179,Bangalore,Hyderabad,2024-03-30,19:30,30,3,1,552,1200,8
16180,Pune,Delhi,2024-08-21,18:15,21,8,1,816,1000,10
16181,Mumbai,Chennai,2024-02-04,18:15,4,2,1,460,1200,5
16182,Kolkata,Hyderabad,2024-02-07,02:45,7,2,1,891,800,8
16183,Hyderabad,Mumbai,2024-12-29,16:45,29,12,1,351,1000,8
16184,Pune,Chennai,2024-02-23,03:15,23,2,0,573,1200,3
16185,Delhi,Mumbai,2024-01-16,00:00,16,1,0,570,1000,1
16186,Kolkata,Bangalore,2024-12-24,04:15,24,12,0,843,1000,9
16187,Chennai,Delhi,2024-03-28,03:00,28,3,0,1109,1000,2
16188,Delhi,Pune,2024-08-13,07:45,13,8,0,561,1000,3
16189,Delhi,Hyderabad,2024-08-29,04:00,29,8,1,265,1200,1
16190,Bangalore,Mumbai,2024-03-11,17:45,11,3,0,459,1200,7
16191,Kolkata,Pune,2024-03-23,15:45,23,3,1,980,800,6
16192,Hyderabad,Mumbai,2024-11-15,23:30,15,11,0,561,1000,1
16193,Hyderabad,Chennai,2024-02-11,01:00,11,2,0,833,1000,3
16194,Delhi,Bangalore,2024-03-29,06:00,29,3,1,213,800,1
16195,Chennai,Delhi,2024-03-07,07:30,7,3,0,239,800,1
16196,Kolkata,Delhi,2024-12-08,08:15,8,12,0,1098,1200,4
16197,Chennai,Mumbai,2024-04-14,18:00,14,4,0,645,1200,9
16198,Hyderabad,Kolkata,2024-02-27,13:45,27,2,1,426,800,7
16199,Bangalore,Chennai,2024-10-12,15:30,12,10,0,209,800,1
16200,Mumbai,Chennai,2024-05-22,08:00,22,5,1,1165,800,2
16201,Chennai,Bangalore,2024-05-15,18:45,15,5,0,204,800,5
16202,Pune,Kolkata,2024-06-18,17:00,18,6,0,302,1000,8
16203,Chennai,Mumbai,2024-03-14,18:45,14,3,0,1050,1200,9
16204,Hyderabad,Kolkata,2024-03-07,09:00,7,3,0,321,1000,6
16205,Pune,Hyderabad,2024-11-30,19:45,30,11,1,830,1200,2
16206,Kolkata,Pune,2024-04-09,03:30,9,4,0,1056,800,6
16207,Delhi,Pune,2024-05-05,22:15,5,5,0,336,1200,6
16208,Bangalore,Kolkata,2024-04-08,14:45,8,4,0,851,1000,6
16209,Mumbai,Pune,2024-01-30,22:30,30,1,0,708,1000,6
16210,Kolkata,Pune,2024-04-11,19:30,11,4,0,247,800,2
16211,Mumbai,Delhi,2024-06-15,10:45,15,6,1,1054,800,8
16212,Kolkata,Bangalore,2024-10-09,17:15,9,10,0,611,800,2
16213,Chennai,Mumbai,2024-09-29,18:00,29,9,0,1192,800,5
16214,Mumbai,Kolkata,2024-09-16,00:45,16,9,1,320,1200,2
16215,Pune,Mumbai,2024-03-08,05:15,8,3,0,576,1200,5
16216,Kolkata,Pune,2024-07-05,19:15,5,7,0,246,1000,10
16217,Chennai,Bangalore,2024-06-13,14:45,13,6,0,813,1200,2
16218,Kolkata,Delhi,2024-08-17,18:15,17,8,0,218,1200,6
16219,Chennai,Bangalore,2024-03-14,14:30,14,3,0,532,1200,2
16220,Chennai,Hyderabad,2024-10-08,18:30,8,10,1,1191,1200,1
16221,Pune,Hyderabad,2024-06-27,21:15,27,6,0,385,800,4
16222,Chennai,Pune,2024-09-24,19:45,24,9,0,262,800,5
16223,Chennai,Bangalore,2024-12-14,23:00,14,12,0,333,1200,1
16224,Kolkata,Chennai,2024-05-23,12:00,23,5,0,958,800,10
16225,Bangalore,Pune,2024-09-02,18:15,2,9,0,677,800,7
16226,Hyderabad,Mumbai,2024-04-18,16:45,18,4,0,966,1200,3
16227,Bangalore,Mumbai,2024-11-25,17:45,25,11,0,724,1200,9
16228,Pune,Mumbai,2024-04-30,18:45,30,4,0,605,1200,1
16229,Kolkata,Bangalore,2024-01-05,20:00,5,1,1,681,800,10
16230,Mumbai,Kolkata,2024-10-25,19:30,25,10,0,1000,1000,8
16231,Kolkata,Pune,2024-12-03,08:30,3,12,0,483,800,8
16232,Chennai,Kolkata,2024-03-28,23:45,28,3,0,338,1000,5
16233,Kolkata,Delhi,2024-06-01,14:30,1,6,1,781,800,1
16234,Pune,Kolkata,2024-05-12,07:30,12,5,0,793,1200,10
16235,Bangalore,Mumbai,2024-11-16,20:00,16,11,1,673,1200,6
16236,Bangalore,Mumbai,2024-08-18,16:15,18,8,1,1144,1200,6
16237,Chennai,Pune,2024-10-09,02:45,9,10,0,688,1200,4
16238,Mumbai,Pune,2024-01-20,15:15,20,1,0,258,1000,8
16239,Chennai,Bangalore,2024-02-18,21:15,18,2,0,523,1200,1
16240,Chennai,Kolkata,2024-09-30,06:45,30,9,0,797,800,4
16241,Delhi,Pune,2024-12-30,16:30,30,12,0,489,800,4
16242,Chennai,Kolkata,2024-10-27,19:30,27,10,0,333,1200,1
16243,Kolkata,Delhi,2024-04-24,02:15,24,4,1,1152,1200,6
16244,Delhi,Mumbai,2024-08-22,07:30,22,8,0,911,1200,2
16245,Mumbai,Kolkata,2024-08-18,04:30,18,8,0,808,1200,4
16246,Delhi,Mumbai,2024-05-05,08:45,5,5,0,698,800,7
16247,Pune,Bangalore,2024-06-17,01:15,17,6,0,927,1000,6
16248,Mumbai,Pune,2024-08-19,01:15,19,8,1,237,800,2
16249,Chennai,Mumbai,2024-02-07,06:45,7,2,0,1197,1000,6
16250,Bangalore,Mumbai,2024-08-28,12:00,28,8,0,984,800,9
16251,Bangalore,Delhi,2024-12-05,19:00,5,12,0,1179,1200,8
16252,Kolkata,Pune,2024-01-08,13:30,8,1,1,230,1000,2
16253,Delhi,Mumbai,2024-03-17,17:15,17,3,0,871,1200,6
16254,Chennai,Mumbai,2024-05-25,13:30,25,5,0,454,1200,5
16255,Mumbai,Chennai,2024-06-14,10:30,14,6,1,252,800,4
16256,Kolkata,Mumbai,2024-08-07,00:45,7,8,0,710,1000,4
16257,Delhi,Pune,2024-03-11,15:45,11,3,0,1078,800,5
16258,Kolkata,Chennai,2024-01-19,00:15,19,1,0,910,1200,7
16259,Bangalore,Chennai,2024-12-04,04:45,4,12,0,1111,1200,3
16260,Kolkata,Delhi,2024-03-17,01:45,17,3,0,583,1000,7
16261,Hyderabad,Bangalore,2024-11-06,01:45,6,11,0,858,1000,2
16262,Mumbai,Pune,2024-02-25,05:00,25,2,0,257,800,5
16263,Mumbai,Kolkata,2024-01-17,14:45,17,1,0,813,1000,2
16264,Chennai,Delhi,2024-02-07,17:15,7,2,0,902,800,10
16265,Kolkata,Pune,2024-02-07,23:15,7,2,0,791,1000,2
16266,Hyderabad,Chennai,2024-04-24,00:45,24,4,0,287,800,7
16267,Hyderabad,Delhi,2024-10-13,04:15,13,10,1,723,800,8
16268,Kolkata,Mumbai,2024-04-03,14:00,3,4,0,523,1000,8
16269,Kolkata,Bangalore,2024-10-01,14:15,1,10,0,1112,1200,1
16270,Chennai,Delhi,2024-03-18,05:00,18,3,0,1183,800,7
16271,Bangalore,Kolkata,2024-01-28,09:30,28,1,1,625,1200,6
16272,Bangalore,Kolkata,2024-06-14,04:30,14,6,0,702,1000,10
16273,Chennai,Pune,2024-01-10,20:45,10,1,1,1107,1000,3
16274,Kolkata,Pune,2024-05-11,10:15,11,5,0,570,1000,8
16275,Bangalore,Chennai,2024-12-21,08:45,21,12,0,706,1200,1
16276,Chennai,Hyderabad,2024-12-22,22:30,22,12,1,626,1000,8
16277,Chennai,Hyderabad,2024-08-10,02:15,10,8,1,1126,1200,3
16278,Bangalore,Mumbai,2024-03-20,12:00,20,3,0,1014,1200,9
16279,Pune,Delhi,2024-07-24,21:00,24,7,1,924,1200,5
16280,Hyderabad,Bangalore,2024-01-14,00:30,14,1,0,400,1000,9
16281,Chennai,Hyderabad,2024-06-20,12:45,20,6,0,755,1200,4
16282,Hyderabad,Pune,2024-11-24,12:45,24,11,0,512,1000,2
16283,Delhi,Bangalore,2024-10-25,16:15,25,10,0,1119,800,5
16284,Delhi,Kolkata,2024-12-16,11:15,16,12,0,582,1200,2
16285,Pune,Chennai,2024-01-10,02:00,10,1,0,1200,1200,9
16286,Hyderabad,Kolkata,2024-08-13,00:00,13,8,1,682,800,8
16287,Pune,Hyderabad,2024-07-06,05:00,6,7,0,691,1000,1
16288,Chennai,Mumbai,2024-01-30,09:15,30,1,0,430,1000,8
16289,Bangalore,Chennai,2024-08-19,22:15,19,8,1,863,1000,2
16290,Kolkata,Hyderabad,2024-06-16,02:00,16,6,0,235,1200,1
16291,Kolkata,Chennai,2024-01-27,03:45,27,1,0,768,1200,1
16292,Kolkata,Delhi,2024-01-07,11:00,7,1,0,352,1000,10
16293,Chennai,Delhi,2024-12-17,20:15,17,12,0,920,1200,1
16294,Hyderabad,Delhi,2024-12-11,05:45,11,12,1,573,1200,5
16295,Kolkata,Chennai,2024-12-11,22:30,11,12,1,855,800,6
16296,Bangalore,Pune,2024-08-19,23:30,19,8,0,460,800,3
16297,Chennai,Pune,2024-12-13,21:30,13,12,0,885,1200,1
16298,Mumbai,Hyderabad,2024-07-26,09:00,26,7,0,557,1200,8
16299,Mumbai,Hyderabad,2024-12-14,11:00,14,12,0,1122,800,8
16300,Pune,Bangalore,2024-04-27,14:45,27,4,1,1015,1000,7
16301,Bangalore,Hyderabad,2024-12-12,12:00,12,12,0,1057,1200,6
16302,Chennai,Hyderabad,2024-08-22,09:00,22,8,0,1019,1000,10
16303,Kolkata,Chennai,2024-09-21,16:00,21,9,0,481,1000,9
16304,Hyderabad,Mumbai,2024-06-21,16:45,21,6,0,375,1000,6
16305,Chennai,Mumbai,2024-05-15,10:00,15,5,1,778,1200,4
16306,Delhi,Chennai,2024-07-10,07:30,10,7,0,348,1000,2
16307,Hyderabad,Delhi,2024-12-20,01:30,20,12,0,1019,1200,9
16308,Mumbai,Bangalore,2024-12-12,13:30,12,12,0,810,800,2
16309,Delhi,Chennai,2024-10-22,13:00,22,10,0,712,1200,1
16310,Pune,Kolkata,2024-08-20,23:15,20,8,0,866,1000,1
16311,Delhi,Mumbai,2024-12-02,13:30,2,12,1,358,1000,3
16312,Hyderabad,Chennai,2024-06-18,09:15,18,6,1,1042,1200,9
16313,Pune,Hyderabad,2024-11-08,04:00,8,11,1,1074,1000,5
16314,Bangalore,Pune,2024-10-03,08:45,3,10,0,512,1000,5
16315,Delhi,Kolkata,2024-05-06,14:00,6,5,0,693,1200,8
16316,Pune,Delhi,2024-02-11,08:45,11,2,0,280,1000,8
16317,Mumbai,Kolkata,2024-01-25,08:30,25,1,0,1019,800,7
16318,Chennai,Bangalore,2024-11-13,16:45,13,11,1,803,1200,8
16319,Mumbai,Chennai,2024-05-22,10:30,22,5,0,1104,1000,2
16320,Delhi,Chennai,2024-01-03,03:15,3,1,0,939,1200,7
16321,Hyderabad,Pune,2024-06-17,19:45,17,6,1,386,1200,6
16322,Kolkata,Hyderabad,2024-12-23,18:15,23,12,0,457,1000,9
16323,Bangalore,Hyderabad,2024-02-26,04:30,26,2,0,1061,1200,5
16324,Chennai,Kolkata,2024-05-04,13:30,4,5,0,616,800,6
16325,Chennai,Kolkata,2024-07-24,04:15,24,7,0,918,800,8
16326,Hyderabad,Pune,2024-08-02,10:30,2,8,0,730,800,4
16327,Hyderabad,Bangalore,2024-01-18,04:15,18,1,0,660,1200,4
16328,Delhi,Hyderabad,2024-04-19,14:15,19,4,1,1027,1200,2
16329,Bangalore,Chennai,2024-11-21,20:15,21,11,1,491,1000,6
16330,Chennai,Delhi,2024-02-02,03:15,2,2,0,840,800,9
16331,Kolkata,Hyderabad,2024-09-08,17:15,8,9,0,770,1000,7
16332,Chennai,Hyderabad,2024-06-12,22:30,12,6,0,555,1200,9
16333,Chennai,Bangalore,2024-04-28,11:45,28,4,0,533,1200,2
16334,Bangalore,Hyderabad,2024-03-25,20:15,25,3,0,546,800,3
16335,Kolkata,Bangalore,2024-12-26,17:45,26,12,0,643,1200,6
16336,Pune,Bangalore,2024-05-19,12:30,19,5,0,379,1200,9
16337,Mumbai,Bangalore,2024-01-19,10:15,19,1,0,245,800,4
16338,Pune,Kolkata,2024-03-26,19:45,26,3,0,293,1200,4
16339,Kolkata,Delhi,2024-01-09,06:45,9,1,1,1167,1000,5
16340,Delhi,Bangalore,2024-09-03,17:45,3,9,0,339,1000,3
16341,Chennai,Delhi,2024-09-27,14:45,27,9,0,229,1200,3
16342,Hyderabad,Kolkata,2024-09-04,14:15,4,9,1,1051,1000,2
16343,Kolkata,Hyderabad,2024-07-27,05:15,27,7,0,1043,800,6
16344,Pune,Kolkata,2024-12-26,11:45,26,12,1,448,1000,3
16345,Delhi,Pune,2024-03-07,14:45,7,3,0,859,1200,1
16346,Mumbai,Chennai,2024-04-19,10:30,19,4,1,922,1200,4
16347,Hyderabad,Mumbai,2024-08-24,07:15,24,8,0,374,1200,8
16348,Hyderabad,Chennai,2024-12-29,05:30,29,12,0,242,1200,6
16349,Mumbai,Chennai,2024-05-28,13:15,28,5,1,792,1000,1
16350,Mumbai,Hyderabad,2024-02-23,13:45,23,2,0,1194,1200,6
16351,Pune,Bangalore,2024-08-03,20:30,3,8,1,609,1200,4
16352,Bangalore,Chennai,2024-06-24,12:00,24,6,0,504,1000,7
16353,Chennai,Pune,2024-04-26,06:15,26,4,0,928,800,3
16354,Mumbai,Kolkata,2024-11-04,10:30,4,11,1,747,1000,1
16355,Hyderabad,Pune,2024-08-04,05:15,4,8,0,893,1200,6
16356,Bangalore,Kolkata,2024-12-12,08:15,12,12,0,631,1000,8
16357,Chennai,Hyderabad,2024-11-21,17:30,21,11,0,411,800,3
16358,Kolkata,Hyderabad,2024-04-25,07:00,25,4,0,910,800,9
16359,Chennai,Hyderabad,2024-07-11,04:15,11,7,1,453,1000,9
16360,Bangalore,Hyderabad,2024-06-13,17:00,13,6,0,239,1200,2
16361,Mumbai,Delhi,2024-04-15,14:30,15,4,0,1057,800,7
16362,Chennai,Hyderabad,2024-03-07,20:45,7,3,1,702,800,2
16363,Mumbai,Bangalore,2024-07-06,19:45,6,7,0,875,1200,8
16364,Kolkata,Bangalore,2024-12-07,09:30,7,12,0,1183,1000,10
16365,Mumbai,Kolkata,2024-10-18,11:30,18,10,0,226,1000,4
16366,Kolkata,Pune,2024-07-17,04:00,17,7,0,653,800,9
16367,Mumbai,Chennai,2024-02-08,17:15,8,2,0,839,1000,6
16368,Delhi,Pune,2024-12-05,11:15,5,12,1,1028,800,9
16369,Kolkata,Bangalore,2024-03-24,02:45,24,3,0,865,1000,2
16370,Bangalore,Pune,2024-12-29,05:00,29,12,1,506,1000,5
16371,Kolkata,Mumbai,2024-06-12,04:00,12,6,0,1023,800,3
16372,Chennai,Pune,2024-07-16,19:30,16,7,0,674,800,9
16373,Kolkata,Bangalore,2024-03-13,09:00,13,3,0,393,1200,4
16374,Delhi,Pune,2024-02-16,05:30,16,2,0,1099,1000,3
16375,Bangalore,Delhi,2024-08-11,07:30,11,8,0,859,800,2
16376,Delhi,Pune,2024-02-15,17:00,15,2,0,570,1200,6
16377,Chennai,Kolkata,2024-06-11,18:00,11,6,0,924,800,8
16378,Bangalore,Mumbai,2024-02-15,04:15,15,2,0,1125,800,5
16379,Chennai,Hyderabad,2024-02-14,17:00,14,2,0,1177,800,5
16380,Kolkata,Pune,2024-04-29,08:30,29,4,0,684,800,4
16381,Bangalore,Pune,2024-11-15,13:15,15,11,1,1113,1000,9
16382,Chennai,Hyderabad,2024-04-05,15:15,5,4,0,497,800,2
16383,Delhi,Hyderabad,2024-03-25,19:00,25,3,0,1104,1200,9
16384,Hyderabad,Mumbai,2024-01-21,02:30,21,1,0,806,1000,3
16385,Bangalore,Kolkata,2024-11-04,01:00,4,11,1,792,1000,5
16386,Pune,Mumbai,2024-03-21,06:00,21,3,0,1044,1200,10
16387,Pune,Bangalore,2024-01-19,16:15,19,1,0,271,1200,4
16388,Mumbai,Bangalore,2024-10-14,23:15,14,10,0,296,1000,4
16389,Pune,Chennai,2024-11-16,12:45,16,11,0,255,1000,8
16390,Hyderabad,Delhi,2024-12-01,06:00,1,12,1,833,800,5
16391,Hyderabad,Chennai,2024-01-16,03:15,16,1,0,939,800,1
16392,Pune,Delhi,2024-05-19,08:30,19,5,1,640,800,2
16393,Mumbai,Kolkata,2024-08-31,12:30,31,8,1,259,1200,8
16394,Mumbai,Pune,2024-03-19,11:45,19,3,0,355,800,7
16395,Pune,Kolkata,2024-04-16,03:45,16,4,1,226,800,9
16396,Kolkata,Hyderabad,2024-02-17,20:00,17,2,1,523,1200,1
16397,Delhi,Kolkata,2024-11-09,12:15,9,11,1,261,1000,8
16398,Hyderabad,Delhi,2024-06-25,19:30,25,6,1,612,1200,7
16399,Kolkata,Bangalore,2024-05-05,22:15,5,5,0,984,800,8
16400,Hyderabad,Delhi,2024-09-09,03:30,9,9,0,735,800,10
16401,Chennai,Hyderabad,2024-05-20,20:00,20,5,0,772,1000,4
16402,Delhi,Mumbai,2024-06-01,06:00,1,6,0,1018,1000,9
16403,Pune,Chennai,2024-05-30,09:15,30,5,0,838,1200,4
16404,Chennai,Mumbai,2024-11-03,23:00,3,11,1,1060,1200,3
16405,Delhi,Kolkata,2024-06-15,17:15,15,6,0,902,1000,5
16406,Mumbai,Chennai,2024-02-27,06:00,27,2,1,1115,1200,1
16407,Delhi,Chennai,2024-09-22,05:15,22,9,0,638,1000,9
16408,Kolkata,Chennai,2024-04-10,12:15,10,4,0,348,800,1
16409,Mumbai,Pune,2024-04-30,13:30,30,4,0,649,1000,7
16410,Chennai,Mumbai,2024-09-21,13:45,21,9,0,1166,1200,2
16411,Chennai,Delhi,2024-09-08,02:15,8,9,0,239,1000,2
16412,Chennai,Mumbai,2024-06-25,05:45,25,6,0,692,1000,2
16413,Mumbai,Chennai,2024-09-19,09:00,19,9,0,725,800,5
16414,Mumbai,Hyderabad,2024-07-08,14:15,8,7,0,757,800,4
16415,Kolkata,Chennai,2024-02-05,02:45,5,2,0,751,1000,2
16416,Mumbai,Bangalore,2024-01-16,06:45,16,1,0,277,800,7
16417,Kolkata,Pune,2024-01-12,10:30,12,1,0,547,1200,7
16418,Mumbai,Chennai,2024-03-30,23:45,30,3,1,712,800,9
16419,Pune,Mumbai,2024-04-28,15:45,28,4,0,291,1000,4
16420,Mumbai,Pune,2024-05-19,20:30,19,5,0,487,1000,7
16421,Pune,Chennai,2024-01-15,00:15,15,1,0,207,800,10
16422,Chennai,Pune,2024-03-11,04:45,11,3,0,994,800,9
16423,Chennai,Kolkata,2024-08-29,08:15,29,8,1,907,800,4
16424,Chennai,Kolkata,2024-04-28,17:30,28,4,0,873,800,8
16425,Hyderabad,Kolkata,2024-04-09,08:00,9,4,0,999,1200,7
16426,Kolkata,Mumbai,2024-01-17,17:00,17,1,1,271,800,5
16427,Pune,Hyderabad,2024-05-03,08:30,3,5,0,775,1000,8
16428,Pune,Chennai,2024-01-18,00:45,18,1,0,376,1000,10
16429,Mumbai,Pune,2024-03-04,09:15,4,3,0,808,1000,5
16430,Bangalore,Pune,2024-07-17,13:30,17,7,0,500,800,8
16431,Pune,Kolkata,2024-12-23,11:45,23,12,0,333,1000,3
16432,Bangalore,Hyderabad,2024-01-07,03:45,7,1,0,1190,1200,8
16433,Delhi,Chennai,2024-06-05,14:30,5,6,0,913,1000,4
16434,Mumbai,Pune,2024-03-01,13:15,1,3,0,764,800,7
16435,Mumbai,Pune,2024-09-20,19:45,20,9,0,935,800,1
16436,Hyderabad,Bangalore,2024-01-07,14:00,7,1,0,328,1200,6
16437,Chennai,Bangalore,2024-02-08,23:15,8,2,0,241,1000,9
16438,Mumbai,Hyderabad,2024-12-23,09:15,23,12,0,840,1200,6
16439,Kolkata,Mumbai,2024-03-17,17:15,17,3,1,855,800,3
16440,Kolkata,Bangalore,2024-08-29,22:30,29,8,1,1080,1000,10
16441,Bangalore,Hyderabad,2024-12-03,06:00,3,12,1,1140,800,6
16442,Chennai,Mumbai,2024-11-22,14:45,22,11,0,298,800,9
16443,Bangalore,Delhi,2024-02-03,16:45,3,2,0,1182,800,2
16444,Kolkata,Hyderabad,2024-09-06,23:00,6,9,0,318,1000,2
16445,Mumbai,Bangalore,2024-05-11,08:45,11,5,0,929,1200,2
16446,Bangalore,Kolkata,2024-05-03,01:45,3,5,0,571,1000,5
16447,Pune,Chennai,2024-04-18,23:30,18,4,0,1193,1200,4
16448,Chennai,Pune,2024-12-08,15:30,8,12,1,772,1200,8
16449,Hyderabad,Delhi,2024-08-28,17:00,28,8,0,847,800,4
16450,Delhi,Chennai,2024-02-18,05:00,18,2,0,968,1200,9
16451,Delhi,Mumbai,2024-07-26,15:00,26,7,1,829,1000,7
16452,Kolkata,Hyderabad,2024-03-16,17:45,16,3,0,569,1200,9
16453,Delhi,Kolkata,2024-11-27,11:45,27,11,0,264,1000,7
16454,Pune,Kolkata,2024-09-28,04:00,28,9,0,986,1200,1
16455,Delhi,Pune,2024-08-29,00:00,29,8,0,657,800,8
16456,Bangalore,Hyderabad,2024-09-27,20:45,27,9,1,1141,1200,10
16457,Delhi,Mumbai,2024-01-19,15:00,19,1,0,784,1200,5
16458,Bangalore,Mumbai,2024-10-31,04:45,31,10,0,703,1200,9
16459,Chennai,Bangalore,2024-12-16,05:45,16,12,1,555,800,5
16460,Kolkata,Mumbai,2024-06-23,12:30,23,6,1,652,800,8
16461,Chennai,Mumbai,2024-12-12,08:00,12,12,0,991,1200,9
16462,Hyderabad,Bangalore,2024-10-27,08:45,27,10,0,688,1200,1
16463,Pune,Hyderabad,2024-04-09,09:30,9,4,0,983,800,1
16464,Delhi,Bangalore,2024-04-01,12:15,1,4,0,259,800,7
16465,Kolkata,Mumbai,2024-06-25,05:30,25,6,0,1175,1000,4
